scope,variable,n_minor,n_older,minor_mean,minor_sd,minor_median,older_mean,older_sd,older_median,minor_minus_older,test,statistic,effect_size,effect_size_name,p_value,test_note,p_value_fdr_bh,significant_fdr_0_05
subject_level,recovery_max_hr,4,10,86.0,6.2182527020592095,88.0,88.0,11.962905629950907,88.0,-2.0,welch_t_test,-0.40843742565606345,-0.17309793357383035,hedges_g,0.6910324927164666,,0.9365557811338273,False
subject_level,sess1_t3_loseswitch,6,12,0.6,0.38873012632302006,0.6333333333333333,0.5281746031746032,0.2471082671732228,0.5357142857142857,0.07182539682539679,welch_t_test,0.41280513654094037,0.22903389784497163,hedges_g,0.6919424482113573,,0.9365557811338273,False
subject_level,sess2_t16,5,11,0.6399999999999999,0.3361547262794322,0.7,0.5727272727272728,0.20045403009622478,0.5,0.06727272727272715,welch_t_test,0.4151934121307785,0.25754967559052033,hedges_g,0.694154381012704,,0.9365557811338273,False
subject_level,sess1_t9_loseswitch,6,12,0.4666666666666666,0.3027650354097492,0.5,0.5228174603174603,0.23342488338565096,0.5,-0.05615079365079373,welch_t_test,-0.39886127160459406,-0.20799214121419776,hedges_g,0.7003181284013327,,0.9365557811338273,False
subject_level,overall_winstay_sess1,6,12,0.6901527882466795,0.21024429947655945,0.6770996640537514,0.6513177288591832,0.17613613738718184,0.6432427221900906,0.03883505938749632,welch_t_test,0.3892774154070582,0.197296617450055,hedges_g,0.7064895978012924,,0.9365557811338273,False
subject_level,sess2_t15_loseswitch,5,11,0.4,0.4183300132670378,0.5,0.3222943722943723,0.277229721142755,0.25,0.07770562770562772,welch_t_test,0.3792236124725405,0.22683539753641116,hedges_g,0.7183241288403269,,0.9365557811338273,False
subject_level,diff_s2_minus_s1,5,11,-0.029999999999999954,0.07582875444051541,-0.0499999999999999,-0.009090909090909101,0.15300029708824395,0.0,-0.020909090909090853,welch_t_test,-0.36519439780902974,-0.145880237890058,hedges_g,0.7205364421448912,,0.9365557811338273,False
subject_level,sess1_t13_loseswitch,6,11,0.4523809523809524,0.35089777956077217,0.3333333333333333,0.509090909090909,0.16805482510902284,0.5,-0.056709956709956655,welch_t_test,-0.37321270882031254,-0.21998129027134217,hedges_g,0.7212648302314755,,0.9365557811338273,False
subject_level,sess2_t5_loseswitch,5,11,0.52,0.3176301133219092,0.4,0.46082251082251086,0.24730603759654718,0.4285714285714285,0.05917748917748916,welch_t_test,0.36886784576495657,0.20777549131546127,hedges_g,0.7242767121295965,,0.9365557811338273,False
subject_level,vr_prep_mean_hr,5,11,86.38196182491214,5.755813526116776,84.41059602649007,87.86929087219715,10.846598709060752,88.44295302013423,-1.4873290472850158,welch_t_test,-0.3573698328916042,-0.14542569450158396,hedges_g,0.7263866592216461,,0.9365557811338273,False
subject_level,sess1_t14_loseswitch,6,12,0.375,0.39352396510391985,0.29166666666666663,0.4390873015873016,0.24944477271213544,0.45,-0.06408730158730158,welch_t_test,-0.36401836525243375,-0.20213963169742175,hedges_g,0.7264712773726208,,0.9365557811338273,False
subject_level,sess2_t13_winstay,5,11,0.65,0.355512150128359,0.6666666666666666,0.5871212121212122,0.21341676872194737,0.5,0.06287878787878787,welch_t_test,0.36660190906442963,0.22690392266094614,hedges_g,0.7279461154579143,,0.9365557811338273,False
subject_level,sess1_t8_winstay,6,12,0.5293650793650794,0.38474795668573386,0.41666666666666663,0.5888888888888889,0.24713850585742622,0.6666666666666666,-0.059523809523809534,welch_t_test,-0.3450344392924812,-0.1908284030914862,hedges_g,0.7400129945622763,,0.9365557811338273,False
subject_level,sess1_t5_winstay,6,12,0.6873015873015872,0.2750661296149994,0.6333333333333333,0.7323412698412698,0.24232914833781433,0.8,-0.0450396825396826,welch_t_test,-0.3404305785829067,-0.1695352308612874,hedges_g,0.7413295823193412,,0.9365557811338273,False
subject_level,sess1_t4_winstay,6,12,0.7440476190476191,0.25893883395097606,0.8035714285714286,0.7003968253968255,0.2735898485115047,0.7321428571428572,0.04365079365079361,welch_t_test,0.33079697788442675,0.15448766710740636,hedges_g,0.747224111230165,,0.9365557811338273,False
subject_level,sess2_t11_winstay,5,11,0.6,0.3893102875599359,0.625,0.5364718614718615,0.2553044249763256,0.6666666666666666,0.06352813852813843,welch_t_test,0.33372143450242897,0.20036471724695973,hedges_g,0.7506648570658024,,0.9365557811338273,False
subject_level,sess2_t11_loseswitch,5,11,0.4,0.4183300132670378,0.5,0.4653679653679653,0.24820526679141466,0.5,-0.0653679653679653,welch_t_test,-0.3244136386428881,-0.20157284930891917,hedges_g,0.7579776214127061,,0.9365557811338273,False
subject_level,sess1_t2,6,12,0.5333333333333333,0.21602468994692867,0.55,0.5666666666666668,0.21881222058831146,0.6,-0.03333333333333344,welch_t_test,-0.30727935312736143,-0.14566078340988095,hedges_g,0.7647993434618454,,0.9365557811338273,False
subject_level,pre_vr_min_hr,5,12,65.8,4.494441010848846,65.0,64.75,10.16343714229859,61.5,1.0499999999999972,welch_t_test,0.29524268823320005,0.11064116336210973,hedges_g,0.7719128577458847,,0.9365557811338273,False
subject_level,pre_vr_mean_hr,5,12,75.57428202985128,4.627235391645832,75.8655737704918,76.67555429966914,10.759167834591773,74.69985751477626,-1.1012722698178692,welch_t_test,-0.2950776080473895,-0.10981617814407231,hedges_g,0.7720135628601902,,0.9365557811338273,False
subject_level,vr_speech_median_hr,6,12,85.75,11.990621335026805,91.5,83.95833333333333,12.314917659882951,82.5,1.7916666666666714,welch_t_test,0.29615093826295025,0.1396986536817813,hedges_g,0.7729689877116579,,0.9365557811338273,False
subject_level,speech_hr_reactivity,5,12,9.397811247158085,15.587986456711203,11.94144341170039,7.177756338408154,7.135020059874899,4.310014001224374,2.2200549087499306,welch_t_test,0.305410955472646,0.20850919147737368,hedges_g,0.7730705579458987,,0.9365557811338273,False
subject_level,baseline_median_hr,6,12,85.5,9.974968671630002,82.5,84.0,11.512838683202963,83.5,1.5,welch_t_test,0.2853713324209345,0.12922098321455075,hedges_g,0.7804125558549893,,0.9365557811338273,False
subject_level,sess2_t8_winstay,5,11,0.6466666666666667,0.27693204586087783,0.5,0.6015512265512266,0.3222297703464115,0.6666666666666666,0.04511544011544011,welch_t_test,0.2866131073715299,0.13761155286580512,hedges_g,0.7808515724589372,,0.9365557811338273,False
subject_level,vr_math_min_hr,6,12,73.5,9.954898291795853,74.0,75.0,12.015141961859475,73.0,-1.5,welch_t_test,-0.28074449688872805,-0.12518871998109998,hedges_g,0.7836745952352466,,0.9365557811338273,False
subject_level,post_vr_min_hr,6,9,68.33333333333333,9.605553948974867,71.0,66.88888888888889,9.96800436953712,69.0,1.4444444444444429,welch_t_test,0.28102935509086324,0.13829623101699412,hedges_g,0.7838294554706413,,0.9365557811338273,False
subject_level,sess2_t15,5,11,0.64,0.35777087639996635,0.7,0.5909090909090909,0.19211738835693895,0.6,0.049090909090909074,welch_t_test,0.28849381115190925,0.185010078105146,hedges_g,0.7843654666995803,,0.9365557811338273,False
subject_level,sess1_t3,6,12,0.6166666666666667,0.18348478592697182,0.6,0.6416666666666667,0.202072594216369,0.7,-0.025000000000000022,welch_t_test,-0.26332003763253237,-0.12119709770967207,hedges_g,0.7971472107157407,,0.9416443343646265,False
subject_level,pre_vr_median_hr,5,12,75.8,6.1400325732035,75.0,76.875,10.854670130241805,75.5,-1.0750000000000028,welch_t_test,-0.25801824957250086,-0.10389065366709528,hedges_g,0.8003976842099325,,0.9416443343646265,False
subject_level,sess2_t17,5,11,0.6,0.38078865529319544,0.8,0.5545454545454546,0.20180999164380523,0.5,0.045454545454545414,welch_t_test,0.25135468196065686,0.16183163471747902,hedges_g,0.8114412301506955,,0.9431955701997834,False
subject_level,vr_math_median_hr,6,12,84.5,7.687652437513028,85.5,85.58333333333333,11.524348400695201,83.5,-1.0833333333333286,welch_t_test,-0.23686816364517507,-0.09847342055979609,hedges_g,0.8161124310044965,,0.9431955701997834,False
subject_level,sess2_t8_loseswitch,5,11,0.4833333333333333,0.3836954811073779,0.5,0.44090909090909086,0.28590632074584194,0.3333333333333333,0.04242424242424242,welch_t_test,0.22092491758933241,0.12655454647036501,hedges_g,0.8323399505272561,,0.9431955701997834,False
subject_level,sess2_t4_loseswitch,5,11,0.53,0.14832396974191325,0.5,0.508982683982684,0.23636596041703478,0.6,0.021017316017316046,welch_t_test,0.21587197714444675,0.09245582951137099,hedges_g,0.8326808641046048,,0.9431955701997834,False
subject_level,overall_loseswitch_sess1,6,12,0.5159887015602888,0.1435945077888308,0.5330065359477124,0.5291548772093569,0.08470960814110974,0.5667735042735043,-0.01316617564906819,welch_t_test,-0.20728249058336753,-0.11755986569632663,hedges_g,0.8418613312426834,,0.9431955701997834,False
subject_level,sess1_t18_loseswitch,6,12,0.41111111111111104,0.2473563930550112,0.4,0.4375,0.33045155820972055,0.5,-0.02638888888888896,welch_t_test,-0.18996425554391472,-0.08188791774999564,hedges_g,0.8522389268702607,,0.9431955701997834,False
subject_level,sess1_t9,6,12,0.65,0.16431676725154984,0.6,0.6333333333333334,0.19694638556693236,0.6499999999999999,0.016666666666666607,welch_t_test,0.18953688962246737,0.0847188626288617,hedges_g,0.8528511127957192,,0.9431955701997834,False
subject_level,post_minus_pre_hr,5,9,0.8880343086680028,2.8833409340999996,0.4148716891682937,1.690919551225799,13.065899654023644,-2.6046962896175927,-0.8028852425577963,welch_t_test,-0.17676222590897908,-0.06961304076578412,hedges_g,0.8634766241277152,,0.9431955701997834,False
subject_level,sess2_t15_winstay,5,11,0.6666666666666667,0.31180478223116176,0.5,0.6935064935064935,0.23518480914963788,0.6,-0.026839826839826775,welch_t_test,-0.17156863361781075,-0.09782663710692671,hedges_g,0.8692648300514783,,0.9431955701997834,False
subject_level,sess1_t16_loseswitch,6,12,0.5166666666666667,0.3803507153492243,0.575,0.546031746031746,0.2998218624097707,0.55,-0.02936507936507926,welch_t_test,-0.16518570951033268,-0.08549288144692059,hedges_g,0.8727841336174312,,0.9431955701997834,False
subject_level,vr_speech_min_hr,6,12,71.33333333333333,9.973297682645729,69.0,72.08333333333333,10.157472245802222,68.5,-0.75,welch_t_test,-0.14947586607936023,-0.070719408084426,hedges_g,0.8840714814290929,,0.9431955701997834,False
subject_level,post_vr_mean_hr,6,9,77.72291194337231,5.220699203690122,77.67589168805321,76.99072531803428,13.937908126850632,75.46376811594203,0.7321866253380307,welch_t_test,0.14324241424443276,0.06043237865469715,hedges_g,0.8887016564175974,,0.9431955701997834,False
subject_level,sess1_t15_loseswitch,6,12,0.5178571428571429,0.385666516736311,0.5,0.494345238095238,0.1389816351845577,0.45,0.0235119047619049,welch_t_test,0.14470731931848874,0.09159913414686917,hedges_g,0.8899565472061032,,0.9431955701997834,False
subject_level,sess1_t2_loseswitch,6,11,0.7000000000000001,0.23664319132398462,0.6,0.7162337662337662,0.2421530835079363,0.75,-0.016233766233766156,welch_t_test,-0.13405777544527392,-0.0641130493375953,hedges_g,0.8958654694132133,,0.9431955701997834,False
subject_level,vr_math_mean_hr,6,12,85.22676804160496,7.827698389077159,85.7852787456446,85.83359073103155,11.710855738812667,84.12817227246892,-0.6068226894265933,welch_t_test,-0.13044424773989335,-0.054262548333612146,hedges_g,0.8980312292353136,,0.9431955701997834,False
subject_level,slope_post,5,11,0.006604747162022699,0.02089279965889734,0.0139318885448916,0.007871282484285553,0.006133034277139544,0.0074303405572755,-0.0012665353222628536,welch_t_test,-0.13297277181104938,-0.097259299024699,hedges_g,0.9001859285283589,,0.9431955701997834,False
subject_level,sess1_t18,6,12,0.65,0.2949576240750525,0.6,0.6666666666666666,0.1723280873710658,0.6499999999999999,-0.016666666666666607,welch_t_test,-0.12792254425305974,-0.0727506649249335,hedges_g,0.9019307640035429,,0.9431955701997834,False
subject_level,pre_vr_sd_hr,5,12,4.3600251444769516,2.092363077081198,4.061812097463302,4.481439711364222,1.4417183373146587,4.2429436166683985,-0.12141456688727015,welch_t_test,-0.1185557250565919,-0.07024101540992182,hedges_g,0.9097230918655078,,0.9451668486914367,False
subject_level,sess2_t2_winstay,5,11,0.65,0.4183300132670378,0.75,0.6287878787878788,0.28954858631736374,0.6666666666666666,0.021212121212121238,welch_t_test,0.10274693195558021,0.06050014530988837,hedges_g,0.9216114615520384,,0.9486200110845278,False
subject_level,post_vr_median_hr,6,9,77.83333333333333,4.2150523919242895,77.0,77.33333333333333,14.628738838327793,75.0,0.5,welch_t_test,0.09669373276245512,0.03998305564454855,hedges_g,0.9249045108074145,,0.9486200110845278,False
subject_level,post_vr_sd_hr,6,9,4.197950905530724,2.3824354529395966,3.6616159302237667,4.314906912529511,3.3883334344302165,3.5879652612792214,-0.11695600699878739,welch_t_test,-0.07846667300735288,-0.03619639428787534,hedges_g,0.9386602431770467,,0.9565964261676908,False
subject_level,post_vr_max_hr,6,9,86.5,6.59545297913646,86.5,86.22222222222223,16.307803176530076,83.0,0.27777777777777146,welch_t_test,0.04579069470111815,0.019465415067089688,hedges_g,0.9642751164555421,,0.9764811305878907,False
subject_level,pre_vr_max_hr,5,12,86.4,8.988882021697693,82.0,86.41666666666667,11.114759502026068,83.5,-0.01666666666666572,welch_t_test,-0.0032403827952433846,-0.0014938339921053373,hedges_g,0.9974827033051378,,1.0,False
subject_level,sess1_t7,6,12,0.5833333333333334,0.26394443859772204,0.55,0.5833333333333334,0.1585922922197518,0.6,0.0,welch_t_test,0.0,0.0,hedges_g,1.0,,1.0,False
